name	description	sourcemtoverride	samplemtoverride	run_prefix_prep	region	title	host_common_name	host_subject_id	body_site	body_product	body_habitat	sample_type	Site	BodyType	Days post-infection	Treatment	Group	Cage ID	Exp_Cage ID	Lesion score	Thickness	Cured	No. Treatment	Lesion Size	Lesion Duration	ExtractionDate	DTH	host_sex	env_feature
10103				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	1	Colon	UBERON:feces	Colon	Stool			0	Isotype control antibody		1		0	0.2								ENVO:animal-associated habitat
10104				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	2	Colon	UBERON:feces	Colon	Stool			0	Isotype control antibody		1		0	0.2								ENVO:animal-associated habitat
10105				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	3	Colon	UBERON:feces	Colon	Stool			0	Isotype control antibody		1		0	0.2								ENVO:animal-associated habitat
10106				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	4	Colon	UBERON:feces	Colon	Stool			0	Isotype control antibody		1		0	0.2								ENVO:animal-associated habitat
10107				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	5	Colon	UBERON:feces	Colon	Stool			0	Isotype control antibody		1		0	0.2								ENVO:animal-associated habitat
10108				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	6	Colon	UBERON:feces	Colon	Stool			0	Isotype control antibody		2		0	0.2								ENVO:animal-associated habitat
10109				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	7	Colon	UBERON:feces	Colon	Stool			0	Isotype control antibody		2		0	0.2								ENVO:animal-associated habitat
10110				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	8	Colon	UBERON:feces	Colon	Stool			0	Isotype control antibody		2		0	0.2								ENVO:animal-associated habitat
10111				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	9	Colon	UBERON:feces	Colon	Stool			0	Isotype control antibody		2		0	0.2								ENVO:animal-associated habitat
10112				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	10	Colon	UBERON:feces	Colon	Stool			0	Isotype control antibody		2		0	0.2								ENVO:animal-associated habitat
10113				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	11	Colon	UBERON:feces	Colon	Stool			0	anti-IL12 mAb		3		0	0.2								ENVO:animal-associated habitat
10114				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	12	Colon	UBERON:feces	Colon	Stool			0	anti-IL12 mAb		3		0	0.2								ENVO:animal-associated habitat
10115				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	13	Colon	UBERON:feces	Colon	Stool			0	anti-IL12 mAb		3		0	0.2								ENVO:animal-associated habitat
10116				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	14	Colon	UBERON:feces	Colon	Stool			0	anti-IL12 mAb		3		0	0.2								ENVO:animal-associated habitat
10117				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	15	Colon	UBERON:feces	Colon	Stool			0	anti-IL12 mAb		3		0	0.2								ENVO:animal-associated habitat
10118				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	16	Colon	UBERON:feces	Colon	Stool			0	anti-IL12 mAb		4		0	0.2								ENVO:animal-associated habitat
10119				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	17	Colon	UBERON:feces	Colon	Stool			0	anti-IL12 mAb		4		0	0.2								ENVO:animal-associated habitat
10120				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	18	Colon	UBERON:feces	Colon	Stool			0	anti-IL12 mAb		4		0	0.2								ENVO:animal-associated habitat
10121				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	19	Colon	UBERON:feces	Colon	Stool			0	anti-IL12 mAb		4		0	0.2								ENVO:animal-associated habitat
10122				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	20	Colon	UBERON:feces	Colon	Stool			0	anti-IL12 mAb		4		0	0.2								ENVO:animal-associated habitat
10123				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	21	Colon	UBERON:feces	Colon	Stool			0	anti-IL10 mAb		5		0	0.2								ENVO:animal-associated habitat
10124				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	22	Colon	UBERON:feces	Colon	Stool			0	anti-IL10 mAb		5		0	0.2								ENVO:animal-associated habitat
10125				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	23	Colon	UBERON:feces	Colon	Stool			0	anti-IL10 mAb		5		0	0.2								ENVO:animal-associated habitat
10126				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	24	Colon	UBERON:feces	Colon	Stool			0	anti-IL10 mAb		5		0	0.2								ENVO:animal-associated habitat
10127				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	25	Colon	UBERON:feces	Colon	Stool			0	anti-IL10 mAb		5		0	0.2								ENVO:animal-associated habitat
10128				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	26	Colon	UBERON:feces	Colon	Stool			0	anti-IL10 mAb		6		0	0.2								ENVO:animal-associated habitat
10129				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	27	Colon	UBERON:feces	Colon	Stool			0	anti-IL10 mAb		6		0	0.2								ENVO:animal-associated habitat
10130				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	28	Colon	UBERON:feces	Colon	Stool			0	anti-IL10 mAb		6		0	0.2								ENVO:animal-associated habitat
10131				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	29	Colon	UBERON:feces	Colon	Stool			0	anti-IL10 mAb		6		0	0.2								ENVO:animal-associated habitat
10132				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	30	Colon	UBERON:feces	Colon	Stool			0	anti-IL10 mAb		6		0	0.2								ENVO:animal-associated habitat
10134				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	1	Colon	UBERON:feces	Colon	Stool			14	Isotype control antibody		1		0	0.2								ENVO:animal-associated habitat
10135				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	2	Colon	UBERON:feces	Colon	Stool			14	Isotype control antibody		1		0	0.2								ENVO:animal-associated habitat
10136				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	3	Colon	UBERON:feces	Colon	Stool			14	Isotype control antibody		1		0	0.2								ENVO:animal-associated habitat
10137				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	4	Colon	UBERON:feces	Colon	Stool			14	Isotype control antibody		1		0	0.2								ENVO:animal-associated habitat
10138				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	5	Colon	UBERON:feces	Colon	Stool			14	Isotype control antibody		1		0	0.2								ENVO:animal-associated habitat
10139				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	6	Colon	UBERON:feces	Colon	Stool			14	Isotype control antibody		2		0	0.2								ENVO:animal-associated habitat
10140				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	7	Colon	UBERON:feces	Colon	Stool			14	Isotype control antibody		2		0	0.2								ENVO:animal-associated habitat
10141				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	8	Colon	UBERON:feces	Colon	Stool			14	Isotype control antibody		2		0	0.2								ENVO:animal-associated habitat
10142				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	9	Colon	UBERON:feces	Colon	Stool			14	Isotype control antibody		2		0	0.2								ENVO:animal-associated habitat
10143				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	10	Colon	UBERON:feces	Colon	Stool			14	Isotype control antibody		2		0	0.2								ENVO:animal-associated habitat
10144				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	11	Colon	UBERON:feces	Colon	Stool			14	anti-IL12 mAb		3		0	0.2								ENVO:animal-associated habitat
10145				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	12	Colon	UBERON:feces	Colon	Stool			14	anti-IL12 mAb		3		0	0.2								ENVO:animal-associated habitat
10146				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	13	Colon	UBERON:feces	Colon	Stool			14	anti-IL12 mAb		3		0	0.2								ENVO:animal-associated habitat
10147				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	14	Colon	UBERON:feces	Colon	Stool			14	anti-IL12 mAb		3		0	0.2								ENVO:animal-associated habitat
10148				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	15	Colon	UBERON:feces	Colon	Stool			14	anti-IL12 mAb		3		0	0.2								ENVO:animal-associated habitat
10149				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	16	Colon	UBERON:feces	Colon	Stool			14	anti-IL12 mAb		4		0	0.2								ENVO:animal-associated habitat
10150				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	17	Colon	UBERON:feces	Colon	Stool			14	anti-IL12 mAb		4		0	0.2								ENVO:animal-associated habitat
10151				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	18	Colon	UBERON:feces	Colon	Stool			14	anti-IL12 mAb		4		0	0.2								ENVO:animal-associated habitat
10152				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	19	Colon	UBERON:feces	Colon	Stool			14	anti-IL12 mAb		4		0	0.2								ENVO:animal-associated habitat
10153				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	20	Colon	UBERON:feces	Colon	Stool			14	anti-IL12 mAb		4		0	0.2								ENVO:animal-associated habitat
10154				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	21	Colon	UBERON:feces	Colon	Stool			14	anti-IL10 mAb		5		0	0.2								ENVO:animal-associated habitat
10155				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	22	Colon	UBERON:feces	Colon	Stool			14	anti-IL10 mAb		5		0	0.2								ENVO:animal-associated habitat
10156				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	23	Colon	UBERON:feces	Colon	Stool			14	anti-IL10 mAb		5		0	0.2								ENVO:animal-associated habitat
10157				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	24	Colon	UBERON:feces	Colon	Stool			14	anti-IL10 mAb		5		0	0.2								ENVO:animal-associated habitat
10158				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	25	Colon	UBERON:feces	Colon	Stool			14	anti-IL10 mAb		5		0	0.2								ENVO:animal-associated habitat
10159				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	26	Colon	UBERON:feces	Colon	Stool			14	anti-IL10 mAb		6		0	0.2								ENVO:animal-associated habitat
10160				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	27	Colon	UBERON:feces	Colon	Stool			14	anti-IL10 mAb		6		0	0.2								ENVO:animal-associated habitat
10161				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	28	Colon	UBERON:feces	Colon	Stool			14	anti-IL10 mAb		6		0	0.2								ENVO:animal-associated habitat
10162				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	29	Colon	UBERON:feces	Colon	Stool			14	anti-IL10 mAb		6		0	0.2								ENVO:animal-associated habitat
10163				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	30	Colon	UBERON:feces	Colon	Stool			14	anti-IL10 mAb		6		0	0.2								ENVO:animal-associated habitat
10165				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	1	Colon	UBERON:feces	Colon	Stool			28	Isotype control antibody		1		3	1.6								ENVO:animal-associated habitat
10166				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	2	Colon	UBERON:feces	Colon	Stool			28	Isotype control antibody		1		0	0.2								ENVO:animal-associated habitat
10167				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	3	Colon	UBERON:feces	Colon	Stool			28	Isotype control antibody		1		1	0.9								ENVO:animal-associated habitat
10168				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	4	Colon	UBERON:feces	Colon	Stool			28	Isotype control antibody		1		0	0.2								ENVO:animal-associated habitat
10169				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	5	Colon	UBERON:feces	Colon	Stool			28	Isotype control antibody		1		1	0.8								ENVO:animal-associated habitat
10170				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	6	Colon	UBERON:feces	Colon	Stool			28	Isotype control antibody		2		0	0.2								ENVO:animal-associated habitat
10171				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	7	Colon	UBERON:feces	Colon	Stool			28	Isotype control antibody		2		2	1.3								ENVO:animal-associated habitat
10172				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	8	Colon	UBERON:feces	Colon	Stool			28	Isotype control antibody		2		0	0.2								ENVO:animal-associated habitat
10173				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	10	Colon	UBERON:feces	Colon	Stool			28	Isotype control antibody		2		1	0.6								ENVO:animal-associated habitat
10174				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	11	Colon	UBERON:feces	Colon	Stool			28	anti-IL12 mAb		3		0	0.2								ENVO:animal-associated habitat
10175				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	12	Colon	UBERON:feces	Colon	Stool			28	anti-IL12 mAb		3		1	1.1								ENVO:animal-associated habitat
10176				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	13	Colon	UBERON:feces	Colon	Stool			28	anti-IL12 mAb		3		0	0.2								ENVO:animal-associated habitat
10177				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	14	Colon	UBERON:feces	Colon	Stool			28	anti-IL12 mAb		3		3	1								ENVO:animal-associated habitat
10178				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	15	Colon	UBERON:feces	Colon	Stool			28	anti-IL12 mAb		3		0	0.2								ENVO:animal-associated habitat
10179				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	16	Colon	UBERON:feces	Colon	Stool			28	anti-IL12 mAb		4		1	1.3								ENVO:animal-associated habitat
10180				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	17	Colon	UBERON:feces	Colon	Stool			28	anti-IL12 mAb		4		0	0.2								ENVO:animal-associated habitat
10181				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	18	Colon	UBERON:feces	Colon	Stool			28	anti-IL12 mAb		4		1	1								ENVO:animal-associated habitat
10182				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	19	Colon	UBERON:feces	Colon	Stool			28	anti-IL12 mAb		4		0	0.2								ENVO:animal-associated habitat
10183				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	20	Colon	UBERON:feces	Colon	Stool			28	anti-IL12 mAb		4		1	0.6								ENVO:animal-associated habitat
10184				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	21	Colon	UBERON:feces	Colon	Stool			28	anti-IL10 mAb		5		0	0.2								ENVO:animal-associated habitat
10185				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	22	Colon	UBERON:feces	Colon	Stool			28	anti-IL10 mAb		5		4	1.5								ENVO:animal-associated habitat
10186				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	23	Colon	UBERON:feces	Colon	Stool			28	anti-IL10 mAb		5		0	0.2								ENVO:animal-associated habitat
10187				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	24	Colon	UBERON:feces	Colon	Stool			28	anti-IL10 mAb		5		3	1.9								ENVO:animal-associated habitat
10188				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	25	Colon	UBERON:feces	Colon	Stool			28	anti-IL10 mAb		5		0	0.2								ENVO:animal-associated habitat
10189				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	26	Colon	UBERON:feces	Colon	Stool			28	anti-IL10 mAb		6		3	1.6								ENVO:animal-associated habitat
10193				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	27	Colon	UBERON:feces	Colon	Stool			28	anti-IL10 mAb		6		0	0.2								ENVO:animal-associated habitat
10194				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	28	Colon	UBERON:feces	Colon	Stool			28	anti-IL10 mAb		6		1	1.5								ENVO:animal-associated habitat
10195				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	29	Colon	UBERON:feces	Colon	Stool			28	anti-IL10 mAb		6		0	0.2								ENVO:animal-associated habitat
10196				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	30	Colon	UBERON:feces	Colon	Stool			28	anti-IL10 mAb		6		1	2								ENVO:animal-associated habitat
10198				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	1	Colon	UBERON:feces	Colon	Stool			42	Isotype control antibody		1		0	0.2								ENVO:animal-associated habitat
10199				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	2	Colon	UBERON:feces	Colon	Stool			42	Isotype control antibody		1		1	1.6								ENVO:animal-associated habitat
10200				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	3	Colon	UBERON:feces	Colon	Stool			42	Isotype control antibody		1		0	0.2								ENVO:animal-associated habitat
10201				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	4	Colon	UBERON:feces	Colon	Stool			42	Isotype control antibody		1		3	2								ENVO:animal-associated habitat
10202				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	5	Colon	UBERON:feces	Colon	Stool			42	Isotype control antibody		1		0	0.2								ENVO:animal-associated habitat
10203				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	6	Colon	UBERON:feces	Colon	Stool			42	Isotype control antibody		2		3	1.9								ENVO:animal-associated habitat
10204				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	7	Colon	UBERON:feces	Colon	Stool			42	Isotype control antibody		2		0	0.2								ENVO:animal-associated habitat
10289				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	29	Colon	UBERON:feces	Colon	Stool			84	anti-IL10 mAb		6		3	2.9								ENVO:animal-associated habitat
10290				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	30	Colon	UBERON:feces	Colon	Stool			84	anti-IL10 mAb		6		0	0.2								ENVO:animal-associated habitat
10293				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	1	Colon	UBERON:feces	Colon	Stool			4 reextract	Isotype control antibody		1		3	2.5								ENVO:animal-associated habitat
10294				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	2	Colon	UBERON:feces	Colon	Stool			4 reextract	Isotype control antibody		1		0	0.2								ENVO:animal-associated habitat
10295				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	3	Colon	UBERON:feces	Colon	Stool			4 reextract	Isotype control antibody		1		3	1								ENVO:animal-associated habitat
10296				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	5	Colon	UBERON:feces	Colon	Stool			4 reextract	Isotype control antibody		1		0	0.2								ENVO:animal-associated habitat
10297				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	6	Colon	UBERON:feces	Colon	Stool			4 reextract	Isotype control antibody		2		3	1.1								ENVO:animal-associated habitat
10298				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	7	Colon	UBERON:feces	Colon	Stool			4 reextract	Isotype control antibody		2		0	0.2								ENVO:animal-associated habitat
10299				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	8	Colon	UBERON:feces	Colon	Stool			4 reextract	Isotype control antibody		2		3	1								ENVO:animal-associated habitat
10300				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	9	Colon	UBERON:feces	Colon	Stool			4 reextract	Isotype control antibody		2		0	0.2								ENVO:animal-associated habitat
10205				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	8	Colon	UBERON:feces	Colon	Stool			42	Isotype control antibody		2		2	1								ENVO:animal-associated habitat
10206				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	9	Colon	UBERON:feces	Colon	Stool			42	Isotype control antibody		2		0	0.2								ENVO:animal-associated habitat
10207				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	10	Colon	UBERON:feces	Colon	Stool			42	Isotype control antibody		2		2	1.1								ENVO:animal-associated habitat
10208				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	11	Colon	UBERON:feces	Colon	Stool			42	anti-IL10 mAb		3		0	0.2								ENVO:animal-associated habitat
10209				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	12	Colon	UBERON:feces	Colon	Stool			42	anti-IL10 mAb		3		3	1.1								ENVO:animal-associated habitat
10210				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	13	Colon	UBERON:feces	Colon	Stool			42	anti-IL10 mAb		3		0	0.2								ENVO:animal-associated habitat
10211				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	14	Colon	UBERON:feces	Colon	Stool			42	anti-IL10 mAb		3		3	1								ENVO:animal-associated habitat
10212				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	15	Colon	UBERON:feces	Colon	Stool			42	anti-IL10 mAb		3		0	0.2								ENVO:animal-associated habitat
10213				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	16	Colon	UBERON:feces	Colon	Stool			42	anti-IL10 mAb		4		1	0.7								ENVO:animal-associated habitat
10214				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	17	Colon	UBERON:feces	Colon	Stool			42	anti-IL10 mAb		4		0	0.2								ENVO:animal-associated habitat
10215				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	18	Colon	UBERON:feces	Colon	Stool			42	anti-IL10 mAb		4		2	1.3								ENVO:animal-associated habitat
10216				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	19	Colon	UBERON:feces	Colon	Stool			42	anti-IL10 mAb		4		0	0.2								ENVO:animal-associated habitat
10301				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	10	Colon	UBERON:feces	Colon	Stool			4 reextract	Isotype control antibody		2		3	1.1								ENVO:animal-associated habitat
10302				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	12	Colon	UBERON:feces	Colon	Stool			4 reextract	anti-IL12 mAb		3		0	0.2								ENVO:animal-associated habitat
10303				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	14	Colon	UBERON:feces	Colon	Stool			4 reextract	anti-IL12 mAb		3											ENVO:animal-associated habitat
10304				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	15	Colon	UBERON:feces	Colon	Stool			4 reextract	anti-IL12 mAb		3		4	0.9								ENVO:animal-associated habitat
10305				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	16	Colon	UBERON:feces	Colon	Stool			4 reextract	anti-IL12 mAb		4		0	0.2								ENVO:animal-associated habitat
10306				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	18	Colon	UBERON:feces	Colon	Stool			4 reextract	anti-IL12 mAb		4		1	1								ENVO:animal-associated habitat
10307				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	19	Colon	UBERON:feces	Colon	Stool			4 reextract	anti-IL12 mAb		4		0	0.2								ENVO:animal-associated habitat
10308				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	20	Colon	UBERON:feces	Colon	Stool			4 reextract	anti-IL12 mAb		4		1	0.6								ENVO:animal-associated habitat
10309				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	21	Colon	UBERON:feces	Colon	Stool			4 reextract	anti-IL10 mAb		5		0	0.2								ENVO:animal-associated habitat
10217				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	20	Colon	UBERON:feces	Colon	Stool			56	anti-IL12 mAb		4		2	1.4								ENVO:animal-associated habitat
10218				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	21	Colon	UBERON:feces	Colon	Stool			56	anti-IL10 mAb		5		0	0.2								ENVO:animal-associated habitat
10219				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	22	Colon	UBERON:feces	Colon	Stool			56	anti-IL10 mAb		5		2	0.4								ENVO:animal-associated habitat
10220				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	23	Colon	UBERON:feces	Colon	Stool			56	anti-IL10 mAb		5		0	0.2								ENVO:animal-associated habitat
10221				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	24	Colon	UBERON:feces	Colon	Stool			56	anti-IL10 mAb		5		2	1.2								ENVO:animal-associated habitat
10222				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	25	Colon	UBERON:feces	Colon	Stool			56	anti-IL10 mAb		5		0	0.2								ENVO:animal-associated habitat
10223				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	26	Colon	UBERON:feces	Colon	Stool			56	anti-IL10 mAb		6		2	0.8								ENVO:animal-associated habitat
10224				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	27	Colon	UBERON:feces	Colon	Stool			56	anti-IL10 mAb		6		0	0.2								ENVO:animal-associated habitat
10225				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	28	Colon	UBERON:feces	Colon	Stool			56	anti-IL10 mAb		6		2	1.5								ENVO:animal-associated habitat
10226				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	29	Colon	UBERON:feces	Colon	Stool			56	anti-IL10 mAb		6		0	0.2								ENVO:animal-associated habitat
10227				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	1	Colon	UBERON:feces	Colon	Stool			70	Isotype control antibody		1		1	1.1								ENVO:animal-associated habitat
10228				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	2	Colon	UBERON:feces	Colon	Stool			70	Isotype control antibody		1		0	0.2								ENVO:animal-associated habitat
10229				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	3	Colon	UBERON:feces	Colon	Stool			70	Isotype control antibody		1		1	0.6								ENVO:animal-associated habitat
10230				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	4	Colon	UBERON:feces	Colon	Stool			70	Isotype control antibody		1		0	0.2								ENVO:animal-associated habitat
10231				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	5	Colon	UBERON:feces	Colon	Stool			70	Isotype control antibody		1		5	2								ENVO:animal-associated habitat
10232				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	6	Colon	UBERON:feces	Colon	Stool			70	Isotype control antibody		2		0	0.2								ENVO:animal-associated habitat
10233				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	7	Colon	UBERON:feces	Colon	Stool			70	Isotype control antibody		2		4	1.6								ENVO:animal-associated habitat
10234				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	8	Colon	UBERON:feces	Colon	Stool			70	Isotype control antibody		2		0	0.2								ENVO:animal-associated habitat
10235				MiSeq_1	V4	Host immune status and Leishmania induced dysbiosis	mouse	9	Colon	UBERON:feces	Colon	Stool			70	Isotype control antibody		2		4	2.4								ENVO:animal-associated habitat
