name	description	sourcemtoverride	samplemtoverride	body_habitat	body_product	body_site	elevation	env_biome	env_feature	env_matter	geo_loc_name	host_common_name	host_subject_id	latitude	longitude	psn	region	sample_type	sequencecenter	title
1928.SRS016430.SRX019688.SRR041489	Sample 1928.SRS016430.SRX019688.SRR041489			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700032117	38.98	-77.11	700032117	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016432.SRX019688.SRR042883	Sample 1928.SRS016432.SRX019688.SRR042883			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700032119	38.98	-77.11	700032119	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016432.SRX020196.SRR042840	Sample 1928.SRS016432.SRX020196.SRR042840			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700032119	38.98	-77.11	700032119	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016432.SRX020197.SRR042796	Sample 1928.SRS016432.SRX020197.SRR042796			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700032119	38.98	-77.11	700032119	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016434.SRX019688.SRR041398	Sample 1928.SRS016434.SRX019688.SRR041398			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700032123	38.98	-77.11	700032123	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016434.SRX020196.SRR042800	Sample 1928.SRS016434.SRX020196.SRR042800			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700032123	38.98	-77.11	700032123	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016434.SRX020197.SRR042796	Sample 1928.SRS016434.SRX020197.SRR042796			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700032123	38.98	-77.11	700032123	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016437.SRX019681.SRR040966	Sample 1928.SRS016437.SRX019681.SRR040966			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700032133	38.98	-77.11	700032133	V5-V3	stool	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016449.SRX019681.SRR040979	Sample 1928.SRS016449.SRX019681.SRR040979			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	human	700032145	38.98	-77.11	700032145	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016455.SRX019681.SRR040851	Sample 1928.SRS016455.SRX019681.SRR040851			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700032151	38.98	-77.11	700032151	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016458.SRX019686.SRR041358	Sample 1928.SRS016458.SRX019686.SRR041358			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	host-associated habitat		USA	human	700032154	38.98	-77.11	700032154	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016458.SRX019699.SRR041780	Sample 1928.SRS016458.SRX019699.SRR041780			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	host-associated habitat		USA	human	700032154	38.98	-77.11	700032154	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016458.SRX020202.SRR042815	Sample 1928.SRS016458.SRX020202.SRR042815			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	host-associated habitat		USA	human	700032154	38.98	-77.11	700032154	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016458.SRX020211.SRR043010	Sample 1928.SRS016458.SRX020211.SRR043010			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	host-associated habitat		USA	human	700032154	38.98	-77.11	700032154	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016461.SRX019686.SRR041196	Sample 1928.SRS016461.SRX019686.SRR041196			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	human	700032157	38.98	-77.11	700032157	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016464.SRX019686.SRR041288	Sample 1928.SRS016464.SRX019686.SRR041288			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	human	700032160	38.98	-77.11	700032160	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016467.SRX019686.SRR041279	Sample 1928.SRS016467.SRX019686.SRR041279			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	host-associated habitat		USA	human	700032163	38.98	-77.11	700032163	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016470.SRX019686.SRR041293	Sample 1928.SRS016470.SRX019686.SRR041293			UBERON:oral cavity	UBERON:saliva	UBERON:throat	97	urban biome	host-associated habitat		USA	human	700032166	38.98	-77.11	700032166	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016473.SRX019686.SRR041248	Sample 1928.SRS016473.SRX019686.SRR041248			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700032169	38.98	-77.11	700032169	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016476.SRX019686.SRR041238	Sample 1928.SRS016476.SRX019686.SRR041238			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700032172	38.98	-77.11	700032172	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016479.SRX019686.SRR041246	Sample 1928.SRS016479.SRX019686.SRR041246			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700032175	38.98	-77.11	700032175	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016482.SRX019686.SRR041261	Sample 1928.SRS016482.SRX019686.SRR041261			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700032178	38.98	-77.11	700032178	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016485.SRX019686.SRR041278	Sample 1928.SRS016485.SRX019686.SRR041278			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700032181	38.98	-77.11	700032181	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016485.SRX019699.SRR042844	Sample 1928.SRS016485.SRX019699.SRR042844			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700032181	38.98	-77.11	700032181	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016485.SRX020202.SRR042815	Sample 1928.SRS016485.SRX020202.SRR042815			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700032181	38.98	-77.11	700032181	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016485.SRX020211.SRR042864	Sample 1928.SRS016485.SRX020211.SRR042864			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700032181	38.98	-77.11	700032181	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016488.SRX019686.SRR043007	Sample 1928.SRS016488.SRX019686.SRR043007			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700032184	38.98	-77.11	700032184	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016488.SRX019699.SRR042963	Sample 1928.SRS016488.SRX019699.SRR042963			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700032184	38.98	-77.11	700032184	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016488.SRX020202.SRR042815	Sample 1928.SRS016488.SRX020202.SRR042815			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700032184	38.98	-77.11	700032184	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016488.SRX020211.SRR043041	Sample 1928.SRS016488.SRX020211.SRR043041			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700032184	38.98	-77.11	700032184	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016491.SRX019686.SRR042876	Sample 1928.SRS016491.SRX019686.SRR042876			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700032187	38.98	-77.11	700032187	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016491.SRX019699.SRR042975	Sample 1928.SRS016491.SRX019699.SRR042975			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700032187	38.98	-77.11	700032187	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016491.SRX020202.SRR042815	Sample 1928.SRS016491.SRX020202.SRR042815			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700032187	38.98	-77.11	700032187	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016491.SRX020211.SRR042857	Sample 1928.SRS016491.SRX020211.SRR042857			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700032187	38.98	-77.11	700032187	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016493.SRX019684.SRR041169	Sample 1928.SRS016493.SRX019684.SRR041169			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	human	700032189	38.98	-77.11	700032189	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016493.SRX019695.SRR041717	Sample 1928.SRS016493.SRX019695.SRR041717			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	human	700032189	38.98	-77.11	700032189	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016517.SRX019683.SRR041077	Sample 1928.SRS016517.SRX019683.SRR041077			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700032244	38.98	-77.11	700032244	V5-V3	stool	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016517.SRX019694.SRR041768	Sample 1928.SRS016517.SRX019694.SRR041768			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700032244	38.98	-77.11	700032244	V5-V3	stool	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016525.SRX019683.SRR041102	Sample 1928.SRS016525.SRX019683.SRR041102			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	human	700032252	38.98	-77.11	700032252	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016525.SRX019694.SRR041684	Sample 1928.SRS016525.SRX019694.SRR041684			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	human	700032252	38.98	-77.11	700032252	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016529.SRX019635.SRR040580	Sample 1928.SRS016529.SRX019635.SRR040580			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700032256	38.98	-77.11	700032256	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016529.SRX019636.SRR040656	Sample 1928.SRS016529.SRX019636.SRR040656			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700032256	38.98	-77.11	700032256	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016531.SRX020358.SRR043257	Sample 1928.SRS016531.SRX020358.SRR043257			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	host-associated habitat		USA	human	700032258	38.98	-77.11	700032258	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016531.SRX020363.SRR043297	Sample 1928.SRS016531.SRX020363.SRR043297			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	host-associated habitat		USA	human	700032258	38.98	-77.11	700032258	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016533.SRX019683.SRR041055	Sample 1928.SRS016533.SRX019683.SRR041055			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	human	700032260	38.98	-77.11	700032260	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016533.SRX019694.SRR041712	Sample 1928.SRS016533.SRX019694.SRR041712			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	human	700032260	38.98	-77.11	700032260	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016535.SRX019683.SRR042906	Sample 1928.SRS016535.SRX019683.SRR042906			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	human	700032262	38.98	-77.11	700032262	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016535.SRX019694.SRR042995	Sample 1928.SRS016535.SRX019694.SRR042995			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	human	700032262	38.98	-77.11	700032262	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016535.SRX020358.SRR043259	Sample 1928.SRS016535.SRX020358.SRR043259			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	human	700032262	38.98	-77.11	700032262	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016535.SRX020363.SRR043248	Sample 1928.SRS016535.SRX020363.SRR043248			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	human	700032262	38.98	-77.11	700032262	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016537.SRX019683.SRR041137	Sample 1928.SRS016537.SRX019683.SRR041137			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	host-associated habitat		USA	human	700032264	38.98	-77.11	700032264	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016537.SRX019694.SRR041842	Sample 1928.SRS016537.SRX019694.SRR041842			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	host-associated habitat		USA	human	700032264	38.98	-77.11	700032264	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016539.SRX019683.SRR042831	Sample 1928.SRS016539.SRX019683.SRR042831			UBERON:oral cavity	UBERON:saliva	UBERON:throat	97	urban biome	host-associated habitat		USA	human	700032266	38.98	-77.11	700032266	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016539.SRX020358.SRR043222	Sample 1928.SRS016539.SRX020358.SRR043222			UBERON:oral cavity	UBERON:saliva	UBERON:throat	97	urban biome	host-associated habitat		USA	human	700032266	38.98	-77.11	700032266	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016539.SRX020363.SRR043273	Sample 1928.SRS016539.SRX020363.SRR043273			UBERON:oral cavity	UBERON:saliva	UBERON:throat	97	urban biome	host-associated habitat		USA	human	700032266	38.98	-77.11	700032266	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016541.SRX019683.SRR041111	Sample 1928.SRS016541.SRX019683.SRR041111			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700032268	38.98	-77.11	700032268	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016541.SRX019694.SRR041800	Sample 1928.SRS016541.SRX019694.SRR041800			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700032268	38.98	-77.11	700032268	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016543.SRX019683.SRR041150	Sample 1928.SRS016543.SRX019683.SRR041150			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700032270	38.98	-77.11	700032270	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS016543.SRX019694.SRR041699	Sample 1928.SRS016543.SRX019694.SRR041699			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700032270	38.98	-77.11	700032270	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
