name	description	sourcemtoverride	samplemtoverride	body_habitat	body_product	body_site	elevation	env_biome	env_feature	env_matter	geo_loc_name	host_subject_id	latitude	longitude	psn	region	sample_type	sequencecenter	title	host_common_name
1927.SRS011287.SRX020664.SRR045439	Sample 1927.SRS011287.SRX020664.SRR045439			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700015283	39	-77	700015283	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011287.SRX020667.SRR045267	Sample 1927.SRS011287.SRX020667.SRR045267			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700015283	39	-77	700015283	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011289.SRX020659.SRR045058	Sample 1927.SRS011289.SRX020659.SRR045058			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700015286	39	-77	700015286	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011289.SRX020661.SRR044835	Sample 1927.SRS011289.SRX020661.SRR044835			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700015286	39	-77	700015286	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011290.SRX020515.SRR045368	Sample 1927.SRS011290.SRX020515.SRR045368			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700015289	39	-77	700015289	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011290.SRX020537.SRR045386	Sample 1927.SRS011290.SRX020537.SRR045386			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700015289	39	-77	700015289	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011290.SRX020570.SRR047531	Sample 1927.SRS011290.SRX020570.SRR047531			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700015289	39	-77	700015289	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011290.SRX020571.SRR045485	Sample 1927.SRS011290.SRX020571.SRR045485			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700015289	39	-77	700015289	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011292.SRX020537.SRR045395	Sample 1927.SRS011292.SRX020537.SRR045395			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700015292	39	-77	700015292	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011292.SRX020570.SRR047532	Sample 1927.SRS011292.SRX020570.SRR047532			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700015292	39	-77	700015292	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011293.SRX020515.SRR049319	Sample 1927.SRS011293.SRX020515.SRR049319			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700015295	39	-77	700015295	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011293.SRX020537.SRR045379	Sample 1927.SRS011293.SRX020537.SRR045379			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700015295	39	-77	700015295	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011293.SRX020570.SRR045451	Sample 1927.SRS011293.SRX020570.SRR045451			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700015295	39	-77	700015295	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011294.SRX020537.SRR045398	Sample 1927.SRS011294.SRX020537.SRR045398			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700015298	39	-77	700015298	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011294.SRX020570.SRR049323	Sample 1927.SRS011294.SRX020570.SRR049323			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700015298	39	-77	700015298	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011296.SRX020659.SRR049237	Sample 1927.SRS011296.SRX020659.SRR049237			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700015301	39	-77	700015301	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011296.SRX020661.SRR044833	Sample 1927.SRS011296.SRX020661.SRR044833			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700015301	39	-77	700015301	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011300.SRX020659.SRR045006	Sample 1927.SRS011300.SRX020659.SRR045006			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700015407	39	-77	700015407	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011300.SRX020661.SRR044778	Sample 1927.SRS011300.SRX020661.SRR044778			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700015407	39	-77	700015407	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011357.SRX020659.SRR044990	Sample 1927.SRS011357.SRX020659.SRR044990			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700015633	39	-77	700015633	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011357.SRX020661.SRR044763	Sample 1927.SRS011357.SRX020661.SRR044763			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700015633	39	-77	700015633	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011359.SRX020537.SRR045392	Sample 1927.SRS011359.SRX020537.SRR045392			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700015641	39	-77	700015641	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011359.SRX020570.SRR045460	Sample 1927.SRS011359.SRX020570.SRR045460			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700015641	39	-77	700015641	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011361.SRX020515.SRR045371	Sample 1927.SRS011361.SRX020515.SRR045371			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700015644	39	-77	700015644	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011361.SRX020537.SRR045390	Sample 1927.SRS011361.SRX020537.SRR045390			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700015644	39	-77	700015644	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011361.SRX020570.SRR045458	Sample 1927.SRS011361.SRX020570.SRR045458			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700015644	39	-77	700015644	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011363.SRX020663.SRR045208	Sample 1927.SRS011363.SRX020663.SRR045208			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700015647	39	-77	700015647	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011363.SRX020667.SRR045281	Sample 1927.SRS011363.SRX020667.SRR045281			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700015647	39	-77	700015647	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011365.SRX020515.SRR045373	Sample 1927.SRS011365.SRX020515.SRR045373			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700015650	39	-77	700015650	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011365.SRX020537.SRR045393	Sample 1927.SRS011365.SRX020537.SRR045393			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700015650	39	-77	700015650	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011365.SRX020570.SRR045461	Sample 1927.SRS011365.SRX020570.SRR045461			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700015650	39	-77	700015650	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011367.SRX020663.SRR045155	Sample 1927.SRS011367.SRX020663.SRR045155			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700015653	39	-77	700015653	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011367.SRX020667.SRR045235	Sample 1927.SRS011367.SRX020667.SRR045235			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700015653	39	-77	700015653	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011369.SRX020662.SRR045409	Sample 1927.SRS011369.SRX020662.SRR045409			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700015656	39	-77	700015656	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011369.SRX020663.SRR045184	Sample 1927.SRS011369.SRX020663.SRR045184			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700015656	39	-77	700015656	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011369.SRX020664.SRR045433	Sample 1927.SRS011369.SRX020664.SRR045433			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700015656	39	-77	700015656	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011369.SRX020667.SRR045262	Sample 1927.SRS011369.SRX020667.SRR045262			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700015656	39	-77	700015656	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011371.SRX020659.SRR045031	Sample 1927.SRS011371.SRX020659.SRR045031			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700015659	39	-77	700015659	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011371.SRX020661.SRR044804	Sample 1927.SRS011371.SRX020661.SRR044804			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700015659	39	-77	700015659	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011373.SRX020659.SRR045056	Sample 1927.SRS011373.SRX020659.SRR045056			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700015662	39	-77	700015662	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011373.SRX020661.SRR044832	Sample 1927.SRS011373.SRX020661.SRR044832			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700015662	39	-77	700015662	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011375.SRX020515.SRR049321	Sample 1927.SRS011375.SRX020515.SRR049321			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700015665	39	-77	700015665	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011375.SRX020537.SRR045399	Sample 1927.SRS011375.SRX020537.SRR045399			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700015665	39	-77	700015665	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011375.SRX020570.SRR047533	Sample 1927.SRS011375.SRX020570.SRR047533			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700015665	39	-77	700015665	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011377.SRX020515.SRR045362	Sample 1927.SRS011377.SRX020515.SRR045362			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700015668	39	-77	700015668	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011377.SRX020537.SRR045381	Sample 1927.SRS011377.SRX020537.SRR045381			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700015668	39	-77	700015668	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011377.SRX020570.SRR045453	Sample 1927.SRS011377.SRX020570.SRR045453			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700015668	39	-77	700015668	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011378.SRX020570.SRR045455	Sample 1927.SRS011378.SRX020570.SRR045455			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700015671	39	-77	700015671	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011378.SRX020571.SRR045472	Sample 1927.SRS011378.SRX020571.SRR045472			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700015671	39	-77	700015671	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011380.SRX020659.SRR045019	Sample 1927.SRS011380.SRX020659.SRR045019			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700015677	39	-77	700015677	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011380.SRX020661.SRR049228	Sample 1927.SRS011380.SRX020661.SRR049228			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700015677	39	-77	700015677	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011380.SRX020662.SRR047518	Sample 1927.SRS011380.SRX020662.SRR047518			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700015677	39	-77	700015677	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011380.SRX020664.SRR045431	Sample 1927.SRS011380.SRX020664.SRR045431			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700015677	39	-77	700015677	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011405.SRX020659.SRR046237	Sample 1927.SRS011405.SRX020659.SRR046237			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700015981	39	-77	700015981	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011405.SRX020661.SRR044803	Sample 1927.SRS011405.SRX020661.SRR044803			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700015981	39	-77	700015981	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011407.SRX020659.SRR045012	Sample 1927.SRS011407.SRX020659.SRR045012			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700015993	39	-77	700015993	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011407.SRX020661.SRR044785	Sample 1927.SRS011407.SRX020661.SRR044785			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700015993	39	-77	700015993	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011409.SRX020659.SRR045044	Sample 1927.SRS011409.SRX020659.SRR045044			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700015999	39	-77	700015999	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011409.SRX020661.SRR044819	Sample 1927.SRS011409.SRX020661.SRR044819			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700015999	39	-77	700015999	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011410.SRX020659.SRR045027	Sample 1927.SRS011410.SRX020659.SRR045027			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700016012	39	-77	700016012	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011410.SRX020661.SRR044800	Sample 1927.SRS011410.SRX020661.SRR044800			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700016012	39	-77	700016012	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011413.SRX020659.SRR045020	Sample 1927.SRS011413.SRX020659.SRR045020			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700016021	39	-77	700016021	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011413.SRX020661.SRR044792	Sample 1927.SRS011413.SRX020661.SRR044792			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700016021	39	-77	700016021	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011415.SRX020659.SRR045013	Sample 1927.SRS011415.SRX020659.SRR045013			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700016029	39	-77	700016029	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011415.SRX020661.SRR044786	Sample 1927.SRS011415.SRX020661.SRR044786			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700016029	39	-77	700016029	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011417.SRX020659.SRR047484	Sample 1927.SRS011417.SRX020659.SRR047484			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700016059	39	-77	700016059	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011417.SRX020661.SRR044797	Sample 1927.SRS011417.SRX020661.SRR044797			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700016059	39	-77	700016059	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011419.SRX020659.SRR045011	Sample 1927.SRS011419.SRX020659.SRR045011			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700016063	39	-77	700016063	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011419.SRX020661.SRR044784	Sample 1927.SRS011419.SRX020661.SRR044784			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700016063	39	-77	700016063	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011421.SRX020663.SRR045156	Sample 1927.SRS011421.SRX020663.SRR045156			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700016065	39	-77	700016065	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011421.SRX020667.SRR045236	Sample 1927.SRS011421.SRX020667.SRR045236			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700016065	39	-77	700016065	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011423.SRX020659.SRR045022	Sample 1927.SRS011423.SRX020659.SRR045022			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700016067	39	-77	700016067	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011423.SRX020661.SRR044794	Sample 1927.SRS011423.SRX020661.SRR044794			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700016067	39	-77	700016067	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011425.SRX020659.SRR045030	Sample 1927.SRS011425.SRX020659.SRR045030			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700016069	39	-77	700016069	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011425.SRX020661.SRR044811	Sample 1927.SRS011425.SRX020661.SRR044811			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700016069	39	-77	700016069	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011427.SRX020663.SRR045175	Sample 1927.SRS011427.SRX020663.SRR045175			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700016071	39	-77	700016071	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011427.SRX020667.SRR045254	Sample 1927.SRS011427.SRX020667.SRR045254			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700016071	39	-77	700016071	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011429.SRX020663.SRR045163	Sample 1927.SRS011429.SRX020663.SRR045163			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700016073	39	-77	700016073	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011429.SRX020667.SRR045242	Sample 1927.SRS011429.SRX020667.SRR045242			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700016073	39	-77	700016073	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011431.SRX020659.SRR044998	Sample 1927.SRS011431.SRX020659.SRR044998			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700016075	39	-77	700016075	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011431.SRX020661.SRR044771	Sample 1927.SRS011431.SRX020661.SRR044771			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700016075	39	-77	700016075	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011433.SRX020659.SRR045016	Sample 1927.SRS011433.SRX020659.SRR045016			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700016077	39	-77	700016077	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011433.SRX020661.SRR044789	Sample 1927.SRS011433.SRX020661.SRR044789			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700016077	39	-77	700016077	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011434.SRX020662.SRR045405	Sample 1927.SRS011434.SRX020662.SRR045405			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700016079	39	-77	700016079	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011434.SRX020663.SRR045194	Sample 1927.SRS011434.SRX020663.SRR045194			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700016079	39	-77	700016079	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011434.SRX020664.SRR045428	Sample 1927.SRS011434.SRX020664.SRR045428			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700016079	39	-77	700016079	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011434.SRX020667.SRR045268	Sample 1927.SRS011434.SRX020667.SRR045268			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700016079	39	-77	700016079	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011435.SRX020662.SRR045414	Sample 1927.SRS011435.SRX020662.SRR045414			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700016081	39	-77	700016081	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011435.SRX020663.SRR045164	Sample 1927.SRS011435.SRX020663.SRR045164			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700016081	39	-77	700016081	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011435.SRX020664.SRR045440	Sample 1927.SRS011435.SRX020664.SRR045440			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700016081	39	-77	700016081	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011435.SRX020667.SRR045243	Sample 1927.SRS011435.SRX020667.SRR045243			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700016081	39	-77	700016081	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS011436.SRX020662.SRR047522	Sample 1927.SRS011436.SRX020662.SRR047522			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700016083	39	-77	700016083	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
